Waktu,Ping(ms),Download(Mbps),Upload(Mbps),PacketLoss(%),Jitter(ms),Status
2026-05-28 15:39:01,47.43,22.81,16.02,0.0,3.42,Stabil
2026-05-28 15:44:01,80.0,29.14,18.54,0.0,2.29,Stabil
2026-05-28 15:49:01,21.7,31.87,25.61,0.0,11.34,Stabil
2026-05-28 15:54:01,5.0,27.2,14.8,0.5,3.69,Stabil
2026-05-28 15:59:01,20.68,36.51,9.42,0.0,12.97,Stabil
2026-05-28 16:04:01,37.01,35.47,15.97,0.0,18.45,Stabil
2026-05-28 16:09:01,49.07,32.69,21.21,0.0,13.09,Stabil
2026-05-28 16:14:01,27.14,14.5,9.66,0.0,21.91,Stabil
2026-05-28 16:19:01,25.11,18.32,20.28,0.5,17.91,Stabil
2026-05-28 16:24:01,41.9,25.31,12.21,0.0,5.89,Stabil
2026-05-28 16:29:01,32.31,22.68,11.92,0.1,7.85,Stabil
2026-05-28 16:34:01,37.85,27.64,33.11,0.0,10.63,Stabil
2026-05-28 16:39:01,39.21,34.99,17.87,0.1,7.32,Stabil
2026-05-28 16:44:01,45.27,31.17,16.26,0.5,10.55,Stabil
2026-05-28 16:49:01,36.51,20.04,14.22,0.0,16.86,Stabil
2026-05-28 16:54:01,5.0,29.1,25.87,0.1,3.29,Stabil
2026-05-28 16:59:01,62.67,32.61,21.82,0.0,19.95,Stabil
2026-05-28 17:04:01,109.35,3.06,2.1,2.3,46.42,Tidak Stabil
2026-05-28 17:09:01,273.41,6.22,0.38,12.69,75.52,Tidak Stabil
2026-05-28 17:14:01,157.99,2.67,2.61,14.99,132.47,Tidak Stabil
2026-05-28 17:19:01,209.72,4.82,0.1,8.45,87.99,Tidak Stabil
2026-05-28 17:24:01,81.61,2.86,1.74,1.8,31.66,Tidak Stabil
2026-05-28 17:29:01,158.33,22.45,17.66,0.76,58.29,Tidak Stabil
2026-05-28 17:34:01,73.76,4.3,1.71,0.05,32.66,Tidak Stabil
2026-05-28 17:39:01,126.28,5.37,8.12,7.29,43.99,Tidak Stabil
2026-05-28 17:44:01,148.73,9.38,5.5,1.04,60.88,Tidak Stabil
2026-05-28 17:49:01,144.19,5.33,2.33,6.26,59.38,Tidak Stabil
2026-05-28 17:54:01,71.24,2.78,3.07,1.15,41.3,Tidak Stabil
2026-05-28 17:59:01,104.63,0.3,1.42,0.0,38.58,Tidak Stabil
2026-05-28 18:04:01,41.26,5.99,1.48,1.14,20.32,Tidak Stabil
2026-05-28 18:09:01,170.38,9.18,14.66,2.1,33.68,Tidak Stabil
2026-05-28 18:14:01,194.15,5.97,13.4,2.77,30.0,Tidak Stabil
2026-05-28 18:19:01,129.3,2.97,1.46,4.19,137.02,Tidak Stabil
2026-05-28 18:24:01,144.06,1.1,1.73,11.62,57.96,Tidak Stabil
2026-05-28 18:29:01,169.38,15.44,6.55,2.86,61.36,Tidak Stabil
2026-05-28 18:34:01,66.0,9.35,2.6,8.64,66.99,Tidak Stabil
2026-05-28 18:39:01,146.07,13.66,6.75,0.03,61.07,Tidak Stabil
2026-05-28 18:44:01,112.43,2.0,13.78,6.85,43.38,Tidak Stabil
2026-05-28 18:49:01,245.88,30.08,9.6,0.89,53.57,Tidak Stabil
2026-05-28 18:54:01,119.71,12.92,16.73,0.95,53.28,Tidak Stabil
2026-05-28 18:59:01,220.77,12.03,1.0,0.24,32.21,Tidak Stabil
2026-05-28 19:04:01,176.08,15.69,2.84,3.3,35.16,Tidak Stabil
2026-05-28 19:09:01,289.2,8.01,2.52,6.04,87.79,Tidak Stabil
2026-05-28 19:14:01,158.05,14.13,10.52,1.5,63.16,Tidak Stabil
2026-05-28 19:19:01,144.24,3.19,0.12,2.29,44.11,Tidak Stabil
2026-05-28 19:24:01,205.62,22.09,1.81,2.13,58.95,Tidak Stabil
2026-05-28 19:29:01,201.38,1.73,1.7,0.47,21.79,Tidak Stabil
2026-05-28 19:34:01,190.79,10.12,6.29,2.9,70.18,Tidak Stabil
2026-05-28 19:39:01,90.9,18.22,2.99,9.97,20.0,Tidak Stabil
2026-05-28 19:44:01,213.07,3.52,2.66,2.0,129.41,Tidak Stabil
2026-05-28 19:49:01,150.59,25.29,12.24,0.74,53.77,Tidak Stabil
2026-05-28 19:54:01,190.74,18.17,16.77,0.0,46.71,Tidak Stabil
2026-05-28 19:59:01,40.13,2.59,2.31,0.57,36.88,Tidak Stabil
2026-05-28 20:04:01,137.53,9.03,8.97,4.03,30.0,Tidak Stabil
2026-05-28 20:09:01,108.81,14.95,12.02,1.47,50.8,Tidak Stabil
2026-05-28 20:14:01,110.0,2.77,0.54,9.24,104.29,Tidak Stabil
2026-05-28 20:19:01,95.0,14.8,6.17,3.55,55.66,Tidak Stabil
2026-05-28 20:24:01,96.07,13.54,9.95,9.32,60.02,Tidak Stabil
2026-05-28 20:29:01,213.93,4.94,0.1,4.77,110.5,Tidak Stabil
2026-05-28 20:34:01,67.48,7.69,2.61,6.51,28.29,Tidak Stabil
2026-05-28 20:39:01,198.98,20.06,1.0,1.97,39.11,Tidak Stabil
2026-05-28 20:44:01,148.9,28.03,13.28,0.85,30.0,Tidak Stabil
2026-05-28 20:49:01,77.4,4.5,1.68,1.15,18.0,Tidak Stabil
2026-05-28 20:54:01,251.74,3.82,1.67,2.9,66.22,Tidak Stabil
2026-05-28 20:59:01,30.0,1.88,2.18,1.35,54.37,Tidak Stabil
2026-05-28 21:04:01,117.25,3.17,3.9,4.71,119.72,Tidak Stabil
2026-05-28 21:09:01,189.77,20.94,9.66,0.73,75.55,Tidak Stabil
2026-05-28 21:14:01,122.32,12.17,8.31,9.15,29.01,Tidak Stabil
2026-05-28 21:19:01,141.1,7.41,2.6,4.25,81.45,Tidak Stabil
2026-05-28 21:24:01,105.9,2.52,1.27,1.43,48.98,Tidak Stabil
2026-05-28 21:29:01,39.54,28.87,29.54,0.0,9.05,Stabil
2026-05-28 21:34:01,49.31,31.09,20.91,0.0,10.01,Stabil
2026-05-28 21:39:01,24.14,27.78,15.16,0.1,10.87,Stabil
2026-05-28 21:44:01,11.96,27.45,5.93,0.0,14.94,Stabil
2026-05-28 21:49:01,46.13,14.86,20.99,0.0,11.45,Stabil
2026-05-28 21:54:01,17.12,21.45,23.54,0.0,8.29,Stabil
2026-05-28 21:59:01,55.18,17.12,23.45,0.0,7.26,Stabil
2026-05-28 22:04:01,64.0,23.76,15.67,0.0,5.25,Stabil
2026-05-28 22:09:01,49.86,21.75,21.48,0.0,14.01,Stabil
2026-05-28 22:14:01,53.38,23.2,15.81,0.0,8.51,Stabil
2026-05-28 22:19:01,28.42,39.43,16.39,0.0,5.62,Stabil
2026-05-28 22:24:01,36.39,17.54,17.14,0.0,16.51,Stabil
2026-05-28 22:29:01,25.05,23.72,27.21,0.0,10.22,Stabil
2026-05-28 22:34:01,7.78,16.82,25.72,0.0,15.72,Stabil
2026-05-28 22:39:01,12.59,21.48,12.62,0.0,19.28,Stabil
2026-05-28 22:44:01,16.19,32.76,21.32,0.5,9.93,Stabil
2026-05-28 22:49:01,21.83,39.21,18.59,0.0,9.0,Stabil
2026-05-28 22:54:01,28.05,35.66,16.4,0.0,15.65,Stabil
2026-05-28 22:59:01,21.11,22.78,14.39,0.1,8.2,Stabil
2026-05-28 23:04:01,21.28,33.8,15.84,0.0,5.3,Stabil
2026-05-28 23:09:01,29.21,22.23,22.55,0.0,1.0,Stabil
2026-05-28 23:14:01,16.95,26.13,16.77,0.1,8.68,Stabil
2026-05-28 23:19:01,47.71,36.15,10.9,0.0,12.89,Stabil
2026-05-28 23:24:01,42.34,35.24,11.28,0.0,22.13,Stabil
2026-05-28 23:29:01,38.46,25.27,10.12,0.1,18.25,Stabil
2026-05-28 23:34:01,38.18,21.79,11.48,0.0,9.04,Stabil
2026-05-28 23:39:01,49.81,26.52,18.04,0.0,11.22,Stabil
2026-05-28 23:44:01,27.32,16.85,17.62,0.0,5.67,Stabil
2026-05-28 23:49:01,36.41,38.06,21.97,0.0,5.02,Stabil
2026-05-28 23:54:01,44.34,30.35,19.1,0.0,7.16,Stabil
2026-05-28 23:59:01,13.4,25.06,18.73,0.0,14.59,Stabil
2026-05-29 00:04:01,53.47,29.71,14.58,0.2,9.27,Stabil
2026-05-29 00:09:01,23.91,35.1,25.28,0.0,12.29,Stabil
2026-05-29 00:14:01,26.86,28.8,20.65,0.2,12.91,Stabil
2026-05-29 00:19:01,39.07,31.04,15.56,0.0,10.09,Stabil
2026-05-29 00:24:01,27.92,26.03,17.41,0.5,13.45,Stabil
2026-05-29 00:29:01,39.29,22.03,14.53,0.0,6.9,Stabil
2026-05-29 00:34:01,70.77,18.97,15.7,0.0,9.35,Stabil
2026-05-29 00:39:01,27.61,29.57,16.29,0.0,10.41,Stabil
2026-05-29 00:44:01,19.96,34.73,12.25,0.0,9.99,Stabil
2026-05-29 00:49:01,18.4,33.49,14.25,0.2,19.54,Stabil
2026-05-29 00:54:01,7.59,17.35,22.52,0.0,10.06,Stabil
2026-05-29 00:59:01,33.71,26.56,13.17,0.0,15.12,Stabil
2026-05-29 01:04:01,45.2,16.09,21.35,0.1,7.89,Stabil
2026-05-29 01:09:01,40.79,16.97,23.2,0.0,16.45,Stabil
2026-05-29 01:14:01,17.67,34.09,18.48,0.0,13.48,Stabil
2026-05-29 01:19:01,21.72,19.46,12.4,0.0,17.67,Stabil
2026-05-29 01:24:01,37.72,34.94,12.89,0.0,12.15,Stabil
2026-05-29 01:29:01,33.96,45.18,17.5,0.0,13.28,Stabil
2026-05-29 01:34:01,29.97,29.81,27.56,0.2,23.84,Stabil
2026-05-29 01:39:01,26.4,39.92,9.23,0.0,11.95,Stabil
2026-05-29 01:44:01,33.56,27.2,16.48,0.0,10.54,Stabil
2026-05-29 01:49:01,21.61,40.12,21.02,0.5,5.64,Stabil
2026-05-29 01:54:01,39.02,28.77,17.15,0.0,7.51,Stabil
2026-05-29 01:59:01,24.78,31.32,27.41,0.0,12.74,Stabil
2026-05-29 02:04:01,16.52,31.21,19.69,0.0,19.02,Stabil
2026-05-29 02:09:01,46.92,15.59,17.49,0.1,22.0,Stabil
2026-05-29 02:14:01,47.45,24.36,18.51,0.0,9.26,Stabil
2026-05-29 02:19:01,39.58,32.97,34.42,0.0,10.7,Stabil
2026-05-29 02:24:01,42.91,23.39,9.96,0.0,13.42,Stabil
2026-05-29 02:29:01,29.53,23.87,13.6,0.0,8.44,Stabil
2026-05-29 02:34:01,25.71,22.45,12.77,0.0,14.25,Stabil
2026-05-29 02:39:01,47.42,30.47,31.73,0.0,7.07,Stabil
2026-05-29 02:44:01,51.75,22.07,11.68,0.0,12.47,Stabil
2026-05-29 02:49:01,15.29,29.86,23.63,0.0,13.25,Stabil
2026-05-29 02:54:01,46.66,38.28,8.16,0.0,6.54,Stabil
2026-05-29 02:59:01,15.25,36.93,17.63,0.0,13.65,Stabil
2026-05-29 03:04:01,51.7,36.08,20.44,0.0,8.79,Stabil
2026-05-29 03:09:01,39.63,18.71,11.18,0.0,6.72,Stabil
2026-05-29 03:14:01,41.21,29.62,19.86,0.0,14.6,Stabil
2026-05-29 03:19:01,38.41,30.46,17.99,0.0,12.58,Stabil
2026-05-29 03:24:01,51.94,40.92,21.46,0.0,8.91,Stabil
2026-05-29 03:29:01,38.64,24.84,14.3,0.0,18.07,Stabil
2026-05-29 03:34:01,32.72,50.9,13.84,0.0,13.6,Stabil
2026-05-29 03:39:01,46.58,19.34,10.71,0.0,12.93,Stabil
2026-05-29 03:44:01,46.17,16.86,21.49,0.0,1.0,Stabil
2026-05-29 03:49:01,47.02,45.04,10.52,0.0,3.55,Stabil
2026-05-29 03:54:01,233.94,3.39,2.83,10.09,77.48,Tidak Stabil
2026-05-29 03:59:01,137.68,13.46,7.56,1.08,80.19,Tidak Stabil
2026-05-29 04:04:01,239.42,0.2,3.31,11.98,72.84,Tidak Stabil
2026-05-29 04:09:01,205.37,0.2,0.41,9.67,157.79,Tidak Stabil
2026-05-29 04:14:01,158.72,8.41,8.72,5.14,86.78,Tidak Stabil
2026-05-29 04:19:01,228.1,4.08,2.42,7.65,91.74,Tidak Stabil
2026-05-29 04:24:01,125.0,5.84,1.21,0.0,57.24,Tidak Stabil
2026-05-29 04:29:01,93.89,3.12,4.8,10.37,44.77,Tidak Stabil
2026-05-29 04:34:01,169.44,4.82,1.84,8.04,138.75,Tidak Stabil
2026-05-29 04:39:01,167.9,5.47,3.41,14.38,78.7,Tidak Stabil
2026-05-29 04:44:01,208.87,19.73,9.43,2.99,41.47,Tidak Stabil
2026-05-29 04:49:01,114.73,1.27,0.1,0.2,23.35,Tidak Stabil
2026-05-29 04:54:01,79.39,2.81,3.13,0.15,39.49,Tidak Stabil
2026-05-29 04:59:01,144.31,21.5,13.24,1.43,73.03,Tidak Stabil
2026-05-29 05:04:01,142.49,10.94,8.1,5.84,68.27,Tidak Stabil
2026-05-29 05:09:01,115.76,4.5,7.41,3.8,39.71,Tidak Stabil
2026-05-29 05:14:01,46.54,10.55,10.47,7.13,67.0,Tidak Stabil
2026-05-29 05:19:01,196.22,9.29,1.27,12.91,99.39,Tidak Stabil
2026-05-29 05:24:01,158.55,5.08,1.66,4.86,122.62,Tidak Stabil
2026-05-29 05:29:01,129.57,6.62,1.89,1.33,46.65,Tidak Stabil
2026-05-29 05:34:01,112.93,13.28,7.88,4.22,89.17,Tidak Stabil
2026-05-29 05:39:01,133.19,3.24,1.4,0.0,25.4,Tidak Stabil
2026-05-29 05:44:01,79.13,11.18,6.33,5.21,45.66,Tidak Stabil
2026-05-29 05:49:01,101.6,6.9,18.05,3.44,39.66,Tidak Stabil
2026-05-29 05:54:01,40.0,17.31,8.66,6.35,31.87,Tidak Stabil
2026-05-29 05:59:01,180.33,8.18,10.47,2.74,41.97,Tidak Stabil
2026-05-29 06:04:01,122.0,24.33,4.52,9.49,20.0,Tidak Stabil
2026-05-29 06:09:01,50.05,3.84,0.17,0.0,48.47,Tidak Stabil
2026-05-29 06:14:01,246.55,0.39,3.54,7.94,130.23,Tidak Stabil
2026-05-29 06:19:01,134.03,18.72,11.74,1.05,67.67,Tidak Stabil
2026-05-29 06:24:01,112.89,4.23,2.47,1.67,47.44,Tidak Stabil
2026-05-29 06:29:01,123.11,8.36,2.56,10.38,51.43,Tidak Stabil
2026-05-29 06:34:01,176.8,6.81,5.8,9.06,32.01,Tidak Stabil
2026-05-29 06:39:01,111.47,1.44,1.96,1.84,37.67,Tidak Stabil
2026-05-29 06:44:01,128.77,5.71,1.74,1.33,37.27,Tidak Stabil
2026-05-29 06:49:01,40.0,10.57,3.31,3.38,43.7,Tidak Stabil
2026-05-29 06:54:01,191.58,20.88,10.53,3.8,44.42,Tidak Stabil
2026-05-29 06:59:01,227.57,2.62,1.07,2.0,72.12,Tidak Stabil
2026-05-29 07:04:01,95.0,12.45,1.0,3.36,79.51,Tidak Stabil
2026-05-29 07:09:01,118.65,11.4,1.71,5.49,73.87,Tidak Stabil
2026-05-29 07:14:01,175.81,21.61,6.24,0.0,58.59,Tidak Stabil
2026-05-29 07:19:01,201.89,2.08,1.16,7.17,101.72,Tidak Stabil
2026-05-29 07:24:01,103.87,19.64,9.52,1.15,75.33,Tidak Stabil
2026-05-29 07:29:01,95.0,10.7,3.5,1.49,30.0,Tidak Stabil
2026-05-29 07:34:01,96.68,3.5,2.63,0.0,40.47,Tidak Stabil
2026-05-29 07:39:01,91.39,10.52,18.41,7.67,20.0,Tidak Stabil
2026-05-29 07:44:01,40.0,5.38,7.32,5.84,39.13,Tidak Stabil
2026-05-29 07:49:01,40.0,18.22,4.55,10.15,31.3,Tidak Stabil
2026-05-29 07:54:01,196.7,6.41,2.93,9.24,98.81,Tidak Stabil
2026-05-29 07:59:01,118.99,0.82,0.1,11.07,73.13,Tidak Stabil
2026-05-29 08:04:01,196.91,13.17,9.62,3.12,46.53,Tidak Stabil
2026-05-29 08:09:01,177.88,5.51,1.77,2.33,60.69,Tidak Stabil
2026-05-29 08:14:01,54.31,16.74,11.72,9.47,65.88,Tidak Stabil
2026-05-29 08:19:01,101.89,2.72,2.31,2.08,36.42,Tidak Stabil
2026-05-29 08:24:01,177.69,4.1,11.27,1.06,30.0,Tidak Stabil
2026-05-29 08:29:01,35.25,40.38,6.59,0.0,8.78,Stabil
2026-05-29 08:34:01,22.51,20.99,13.55,0.0,16.06,Stabil
2026-05-29 08:39:01,53.59,16.81,15.28,0.0,17.85,Stabil
2026-05-29 08:44:01,39.83,20.53,30.18,0.0,10.56,Stabil
2026-05-29 08:49:01,17.18,19.94,14.92,0.0,12.32,Stabil
2026-05-29 08:54:01,36.05,22.91,16.11,0.0,6.02,Stabil
2026-05-29 08:59:01,27.3,32.89,19.16,0.0,6.13,Stabil
2026-05-29 09:04:01,46.86,15.38,14.06,0.0,15.94,Stabil
2026-05-29 09:09:01,43.9,40.71,24.43,0.0,15.09,Stabil
2026-05-29 09:14:01,32.91,22.47,15.59,0.0,9.04,Stabil
2026-05-29 09:19:01,17.6,31.35,23.98,0.0,3.02,Stabil
2026-05-29 09:24:01,39.63,31.13,18.55,0.0,12.19,Stabil
2026-05-29 09:29:01,36.95,29.1,18.01,0.0,19.09,Stabil
2026-05-29 09:34:01,39.58,31.33,16.97,0.0,10.8,Stabil
2026-05-29 09:39:01,52.73,25.9,16.09,0.0,12.91,Stabil
2026-05-29 09:44:01,32.59,22.01,27.52,0.1,9.6,Stabil
2026-05-29 09:49:01,40.31,11.4,9.9,0.5,15.81,Stabil
2026-05-29 09:54:01,29.34,33.57,8.56,0.0,10.23,Stabil
2026-05-29 09:59:01,26.4,30.03,19.53,0.5,15.03,Stabil
2026-05-29 10:04:01,29.07,30.52,22.65,0.0,8.34,Stabil
2026-05-29 10:09:01,47.39,26.39,17.64,0.0,5.49,Stabil
2026-05-29 10:14:01,12.93,33.42,28.46,0.0,12.65,Stabil
2026-05-29 10:19:01,18.22,34.77,16.87,0.5,16.22,Stabil
2026-05-29 10:24:01,34.04,25.97,19.35,0.0,3.52,Stabil
2026-05-29 10:29:01,43.3,30.75,14.91,0.1,7.8,Stabil
2026-05-29 10:34:01,21.09,12.27,15.7,0.0,2.84,Stabil
2026-05-29 10:39:01,34.79,44.8,13.99,0.0,15.14,Stabil
2026-05-29 10:44:01,37.17,27.36,10.21,0.0,10.44,Stabil
2026-05-29 10:49:01,5.0,30.65,14.15,0.0,15.13,Stabil
2026-05-29 10:54:01,56.64,35.65,25.28,0.0,16.41,Stabil
2026-05-29 10:59:01,65.46,33.56,29.21,0.2,19.23,Stabil
2026-05-29 11:04:01,36.86,29.81,27.88,0.0,1.35,Stabil
2026-05-29 11:09:01,42.82,24.41,20.38,0.2,15.09,Stabil
2026-05-29 11:14:01,26.61,33.03,18.13,0.0,7.76,Stabil
2026-05-29 11:19:01,45.19,34.72,30.79,0.0,12.07,Stabil
2026-05-29 11:24:01,73.5,26.83,15.21,0.0,14.3,Stabil
2026-05-29 11:29:01,33.69,16.78,5.0,0.0,7.02,Stabil
2026-05-29 11:34:01,23.81,32.31,19.73,0.0,9.92,Stabil
2026-05-29 11:39:01,33.18,19.47,26.42,0.2,9.26,Stabil
2026-05-29 11:44:01,31.35,23.63,24.08,0.0,10.79,Stabil
2026-05-29 11:49:01,20.58,36.03,17.44,0.0,14.31,Stabil
2026-05-29 11:54:01,47.82,19.38,15.51,0.0,9.58,Stabil
2026-05-29 11:59:01,17.39,29.35,17.11,0.0,3.31,Stabil
2026-05-29 12:04:01,11.89,10.0,16.43,0.0,8.52,Stabil
2026-05-29 12:09:01,42.07,20.33,20.66,0.0,9.61,Stabil
2026-05-29 12:14:01,34.5,38.29,7.92,0.0,5.83,Stabil
2026-05-29 12:19:01,31.58,33.46,26.9,0.0,7.69,Stabil
2026-05-29 12:24:01,152.76,29.18,6.99,1.11,52.65,Tidak Stabil
2026-05-29 12:29:01,75.14,5.77,0.1,1.81,57.41,Tidak Stabil
2026-05-29 12:34:01,110.62,2.0,3.36,5.95,27.65,Tidak Stabil
2026-05-29 12:39:01,95.0,11.55,17.07,2.6,71.13,Tidak Stabil
2026-05-29 12:44:01,277.45,2.32,2.98,4.09,78.27,Tidak Stabil
2026-05-29 12:49:01,88.8,7.68,2.24,2.62,51.97,Tidak Stabil
2026-05-29 12:54:01,226.22,17.46,8.29,1.03,65.94,Tidak Stabil
2026-05-29 12:59:01,148.53,20.64,7.49,2.21,30.0,Tidak Stabil
2026-05-29 13:04:01,134.94,17.19,9.42,0.93,69.97,Tidak Stabil
2026-05-29 13:09:01,51.76,8.98,10.12,11.29,52.22,Tidak Stabil
2026-05-29 13:14:01,84.91,3.73,0.66,0.0,38.46,Tidak Stabil
2026-05-29 13:19:01,82.88,2.0,14.91,6.22,62.37,Tidak Stabil
2026-05-29 13:24:01,48.68,20.3,4.2,2.0,39.13,Tidak Stabil
2026-05-29 13:29:01,133.0,0.66,1.57,1.81,25.18,Tidak Stabil
2026-05-29 13:34:01,133.91,17.13,9.79,1.12,41.46,Tidak Stabil
2026-05-29 13:39:01,163.15,16.86,12.68,0.05,48.17,Tidak Stabil
2026-05-29 13:44:01,193.15,14.81,6.91,0.33,56.83,Tidak Stabil
2026-05-29 13:49:01,70.86,4.42,3.8,2.54,25.41,Tidak Stabil
2026-05-29 13:54:01,115.0,16.74,16.02,1.46,51.32,Tidak Stabil
2026-05-29 13:59:01,202.06,18.33,10.27,1.73,70.49,Tidak Stabil
2026-05-29 14:04:01,301.24,0.2,0.65,6.09,116.7,Tidak Stabil
2026-05-29 14:09:01,38.46,22.6,11.24,0.0,13.14,Stabil
2026-05-29 14:14:01,28.14,37.0,6.96,0.0,9.79,Stabil
2026-05-29 14:19:01,25.8,23.67,18.62,0.0,17.15,Stabil
2026-05-29 14:24:01,33.96,21.45,19.59,0.1,8.78,Stabil
2026-05-29 14:29:01,43.73,26.72,32.46,0.2,12.89,Stabil
2026-05-29 14:34:01,35.16,23.43,11.32,0.0,13.53,Stabil
2026-05-29 14:39:01,47.94,31.44,22.58,0.0,1.0,Stabil
2026-05-29 14:44:01,5.0,41.74,9.95,0.0,9.35,Stabil
2026-05-29 14:49:01,20.83,23.16,8.85,0.0,11.4,Stabil
2026-05-29 14:54:01,29.85,24.85,19.55,0.0,17.63,Stabil
2026-05-29 14:59:01,46.73,14.04,16.84,0.0,3.69,Stabil
2026-05-29 15:04:01,26.34,39.56,14.99,0.0,14.32,Stabil
2026-05-29 15:09:01,27.18,26.61,23.97,0.0,7.06,Stabil
2026-05-29 15:14:01,37.25,36.19,22.16,0.0,3.23,Stabil
2026-05-29 15:19:01,47.08,10.0,13.65,0.0,1.0,Stabil
2026-05-29 15:24:01,44.61,17.02,22.12,0.0,12.92,Stabil
2026-05-29 15:29:01,48.61,24.49,19.9,0.0,15.49,Stabil
2026-05-29 15:34:01,38.48,36.36,5.0,0.0,15.07,Stabil
2026-05-29 15:39:01,35.66,10.0,15.26,0.0,7.37,Stabil
2026-05-29 15:44:01,33.57,20.2,23.87,0.0,8.3,Stabil
2026-05-29 15:49:01,10.79,27.63,21.81,0.0,5.72,Stabil
2026-05-29 15:54:01,36.62,35.98,10.95,0.0,10.49,Stabil
2026-05-29 15:59:01,12.08,26.4,14.62,0.0,13.45,Stabil
2026-05-29 16:04:01,17.45,27.82,14.04,0.0,15.12,Stabil
2026-05-29 16:09:01,32.13,31.32,18.72,0.0,10.75,Stabil
2026-05-29 16:14:01,44.3,31.34,19.53,0.0,10.64,Stabil
2026-05-29 16:19:01,51.75,18.56,30.79,0.0,11.99,Stabil
2026-05-29 16:24:01,35.67,33.49,22.78,0.0,4.88,Stabil
2026-05-29 16:29:01,138.77,11.81,13.04,1.51,43.06,Tidak Stabil
2026-05-29 16:34:01,31.45,2.87,2.48,0.96,51.75,Tidak Stabil
2026-05-29 16:39:01,84.16,18.2,4.89,7.06,44.41,Tidak Stabil
2026-05-29 16:44:01,52.32,2.98,2.21,0.78,38.41,Tidak Stabil
2026-05-29 16:49:01,133.67,3.82,2.42,2.16,32.86,Tidak Stabil
2026-05-29 16:54:01,120.82,5.78,2.23,0.71,39.96,Tidak Stabil
2026-05-29 16:59:01,159.07,8.98,2.59,8.85,58.92,Tidak Stabil
2026-05-29 17:04:01,158.98,22.27,5.8,0.19,59.89,Tidak Stabil
2026-05-29 17:09:01,94.98,20.41,8.72,7.51,20.0,Tidak Stabil
2026-05-29 17:14:01,100.99,1.71,1.97,0.36,47.78,Tidak Stabil
2026-05-29 17:19:01,117.45,7.63,12.86,2.31,61.43,Tidak Stabil
2026-05-29 17:24:01,182.07,17.9,11.13,1.09,30.0,Tidak Stabil
2026-05-29 17:29:01,63.4,4.88,3.01,0.0,62.57,Tidak Stabil
2026-05-29 17:34:01,317.07,3.07,3.47,6.45,142.58,Tidak Stabil
2026-05-29 17:39:01,139.23,8.11,6.17,5.16,61.11,Tidak Stabil
2026-05-29 17:44:01,110.0,6.99,4.59,12.48,111.09,Tidak Stabil
2026-05-29 17:49:01,185.09,15.13,12.08,1.39,63.62,Tidak Stabil
2026-05-29 17:54:01,95.0,21.31,10.96,0.26,30.0,Tidak Stabil
2026-05-29 17:59:01,163.66,11.32,6.18,2.7,67.89,Tidak Stabil
2026-05-29 18:04:01,110.0,3.83,2.3,10.99,101.47,Tidak Stabil
2026-05-29 18:09:01,110.0,2.83,3.12,9.39,77.9,Tidak Stabil
2026-05-29 18:14:01,195.26,3.35,3.61,3.21,84.92,Tidak Stabil
2026-05-29 18:19:01,48.07,34.08,17.07,0.5,8.79,Stabil
2026-05-29 18:24:01,25.72,34.03,22.29,0.0,3.16,Stabil
2026-05-29 18:29:01,54.54,14.81,20.24,0.0,16.49,Stabil
2026-05-29 18:34:01,21.03,45.06,30.18,0.1,16.03,Stabil
2026-05-29 18:39:01,33.45,19.29,15.26,0.0,1.0,Stabil
2026-05-29 18:44:01,30.97,30.23,25.98,0.1,2.29,Stabil
2026-05-29 18:49:01,36.19,27.04,13.89,0.0,10.06,Stabil
2026-05-29 18:54:01,29.0,38.88,14.83,0.0,8.59,Stabil
2026-05-29 18:59:01,64.46,32.09,15.49,0.0,13.38,Stabil
2026-05-29 19:04:01,31.5,19.62,24.23,0.5,8.3,Stabil
2026-05-29 19:09:01,42.39,21.79,17.88,0.5,2.34,Stabil
2026-05-29 19:14:01,41.56,17.79,29.16,0.0,11.66,Stabil
2026-05-29 19:19:01,73.53,35.35,6.26,0.0,9.39,Stabil
2026-05-29 19:24:01,38.95,40.49,14.72,0.0,13.74,Stabil
2026-05-29 19:29:01,33.33,35.58,14.06,0.0,9.11,Stabil
2026-05-29 19:34:01,15.47,30.5,16.77,0.0,18.19,Stabil
2026-05-29 19:39:01,57.93,28.94,16.69,0.0,13.99,Stabil
2026-05-29 19:44:01,43.18,26.58,5.84,0.0,9.67,Stabil
2026-05-29 19:49:01,42.73,23.26,16.98,0.0,13.28,Stabil
2026-05-29 19:54:01,39.1,37.27,16.13,0.0,12.9,Stabil
2026-05-29 19:59:01,42.77,14.85,20.58,0.0,9.43,Stabil
2026-05-29 20:04:01,34.79,45.21,16.02,0.0,17.6,Stabil
2026-05-29 20:09:01,53.13,26.1,10.94,0.5,8.9,Stabil
2026-05-29 20:14:01,49.23,21.17,15.95,0.0,11.61,Stabil
2026-05-29 20:19:01,32.78,20.5,15.65,0.0,5.18,Stabil
2026-05-29 20:24:01,63.1,36.67,23.05,0.0,17.34,Stabil
2026-05-29 20:29:01,35.17,21.74,12.59,0.0,13.63,Stabil
2026-05-29 20:34:01,32.85,24.52,15.03,0.0,16.47,Stabil
2026-05-29 20:39:01,14.71,38.33,16.06,0.0,1.0,Stabil
2026-05-29 20:44:01,45.97,35.91,25.82,0.0,13.76,Stabil
2026-05-29 20:49:01,12.83,29.62,26.43,0.0,10.52,Stabil
